6.7128 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
39.2773 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
39.2840 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
39.2922 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([-0.0431, -0.2314,  0.7255]), fillColorSpace='rgb', fillRGB=array([-0.0431, -0.2314,  0.7255]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
39.2988 	EXP 	Created line1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line1', opacity=1.0, ori=90.0, pos=array([-150.,    0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
39.3056 	EXP 	Created line2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line2', opacity=1.0, ori=90.0, pos=array([-50.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
39.3124 	EXP 	Created line3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line3', opacity=1.0, ori=90.0, pos=array([50.,  0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
39.3174 	EXP 	Created line4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='line4', opacity=1.0, ori=90.0, pos=array([150.,   0.]), size=array([100.,  10.]), units='pix', vertices=ndarray(...), win=Window(...))
39.3221 	EXP 	Created probe = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-5.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='probe', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
39.3286 	EXP 	Imported C:/Users/Dell/Documents/data/sequence condition psychopy.csv as conditions, 4 conditions, 2 params
39.3306 	EXP 	Created sequence: sequential, trialTypes=4, nReps=24, seed=None
39.3314 	EXP 	New trial (rep=0, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
39.3566 	EXP 	fixation: autoDraw = True
40.3382 	EXP 	line1: autoDraw = True
40.3382 	EXP 	line2: autoDraw = True
40.3382 	EXP 	line3: autoDraw = True
40.3382 	EXP 	line4: autoDraw = True
40.3705 	EXP 	fixation: autoDraw = False
41.3360 	EXP 	probe: autoDraw = True
42.0419 	EXP 	New trial (rep=0, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
42.0463 	DATA 	Keypress: x
42.0525 	EXP 	fixation: autoDraw = False
42.0525 	EXP 	line1: autoDraw = False
42.0525 	EXP 	line2: autoDraw = False
42.0525 	EXP 	line3: autoDraw = False
42.0525 	EXP 	line4: autoDraw = False
42.0525 	EXP 	probe: autoDraw = False
42.0525 	EXP 	fixation: autoDraw = True
43.0513 	EXP 	line1: autoDraw = True
43.0513 	EXP 	line2: autoDraw = True
43.0513 	EXP 	line3: autoDraw = True
43.0513 	EXP 	line4: autoDraw = True
43.0678 	EXP 	fixation: autoDraw = False
44.0503 	EXP 	probe: autoDraw = True
44.6977 	DATA 	Keypress: v
44.7050 	EXP 	New trial (rep=0, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
44.7165 	EXP 	fixation: autoDraw = False
44.7165 	EXP 	line1: autoDraw = False
44.7165 	EXP 	line2: autoDraw = False
44.7165 	EXP 	line3: autoDraw = False
44.7165 	EXP 	line4: autoDraw = False
44.7165 	EXP 	probe: autoDraw = False
44.7165 	EXP 	fixation: autoDraw = True
45.7155 	EXP 	line1: autoDraw = True
45.7155 	EXP 	line2: autoDraw = True
45.7155 	EXP 	line3: autoDraw = True
45.7155 	EXP 	line4: autoDraw = True
45.7321 	EXP 	fixation: autoDraw = False
46.7145 	EXP 	probe: autoDraw = True
47.4098 	DATA 	Keypress: c
47.4185 	EXP 	New trial (rep=0, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
47.4304 	EXP 	fixation: autoDraw = False
47.4304 	EXP 	line1: autoDraw = False
47.4304 	EXP 	line2: autoDraw = False
47.4304 	EXP 	line3: autoDraw = False
47.4304 	EXP 	line4: autoDraw = False
47.4304 	EXP 	probe: autoDraw = False
47.4304 	EXP 	fixation: autoDraw = True
48.4295 	EXP 	fixation: autoDraw = False
48.4295 	EXP 	line1: autoDraw = True
48.4295 	EXP 	line2: autoDraw = True
48.4295 	EXP 	line3: autoDraw = True
48.4295 	EXP 	line4: autoDraw = True
49.4286 	EXP 	probe: autoDraw = True
50.0948 	DATA 	Keypress: z
50.1021 	EXP 	New trial (rep=1, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
50.1113 	EXP 	fixation: autoDraw = False
50.1113 	EXP 	line1: autoDraw = False
50.1113 	EXP 	line2: autoDraw = False
50.1113 	EXP 	line3: autoDraw = False
50.1113 	EXP 	line4: autoDraw = False
50.1113 	EXP 	probe: autoDraw = False
50.1113 	EXP 	fixation: autoDraw = True
51.1105 	EXP 	fixation: autoDraw = False
51.1105 	EXP 	line1: autoDraw = True
51.1105 	EXP 	line2: autoDraw = True
51.1105 	EXP 	line3: autoDraw = True
51.1105 	EXP 	line4: autoDraw = True
52.1112 	EXP 	probe: autoDraw = True
52.6398 	DATA 	Keypress: x
52.6466 	EXP 	New trial (rep=1, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
52.6589 	EXP 	fixation: autoDraw = False
52.6589 	EXP 	line1: autoDraw = False
52.6589 	EXP 	line2: autoDraw = False
52.6589 	EXP 	line3: autoDraw = False
52.6589 	EXP 	line4: autoDraw = False
52.6589 	EXP 	probe: autoDraw = False
52.6589 	EXP 	fixation: autoDraw = True
53.6580 	EXP 	fixation: autoDraw = False
53.6580 	EXP 	line1: autoDraw = True
53.6580 	EXP 	line2: autoDraw = True
53.6580 	EXP 	line3: autoDraw = True
53.6580 	EXP 	line4: autoDraw = True
54.6618 	EXP 	probe: autoDraw = True
55.2691 	DATA 	Keypress: v
55.2773 	EXP 	New trial (rep=1, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
55.2898 	EXP 	fixation: autoDraw = False
55.2898 	EXP 	line1: autoDraw = False
55.2898 	EXP 	line2: autoDraw = False
55.2898 	EXP 	line3: autoDraw = False
55.2898 	EXP 	line4: autoDraw = False
55.2898 	EXP 	probe: autoDraw = False
55.2898 	EXP 	fixation: autoDraw = True
56.2889 	EXP 	fixation: autoDraw = False
56.2889 	EXP 	line1: autoDraw = True
56.2889 	EXP 	line2: autoDraw = True
56.2889 	EXP 	line3: autoDraw = True
56.2889 	EXP 	line4: autoDraw = True
57.2882 	EXP 	probe: autoDraw = True
57.7003 	DATA 	Keypress: c
57.7082 	EXP 	New trial (rep=1, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
57.7208 	EXP 	fixation: autoDraw = False
57.7208 	EXP 	line1: autoDraw = False
57.7208 	EXP 	line2: autoDraw = False
57.7208 	EXP 	line3: autoDraw = False
57.7208 	EXP 	line4: autoDraw = False
57.7208 	EXP 	probe: autoDraw = False
57.7208 	EXP 	fixation: autoDraw = True
58.7200 	EXP 	fixation: autoDraw = False
58.7200 	EXP 	line1: autoDraw = True
58.7200 	EXP 	line2: autoDraw = True
58.7200 	EXP 	line3: autoDraw = True
58.7200 	EXP 	line4: autoDraw = True
59.7189 	EXP 	probe: autoDraw = True
60.0421 	DATA 	Keypress: z
60.0502 	EXP 	New trial (rep=2, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
60.0569 	EXP 	fixation: autoDraw = False
60.0569 	EXP 	line1: autoDraw = False
60.0569 	EXP 	line2: autoDraw = False
60.0569 	EXP 	line3: autoDraw = False
60.0569 	EXP 	line4: autoDraw = False
60.0569 	EXP 	probe: autoDraw = False
60.0569 	EXP 	fixation: autoDraw = True
61.0512 	EXP 	line1: autoDraw = True
61.0512 	EXP 	line2: autoDraw = True
61.0512 	EXP 	line3: autoDraw = True
61.0512 	EXP 	line4: autoDraw = True
61.0724 	EXP 	fixation: autoDraw = False
62.0503 	EXP 	probe: autoDraw = True
62.5460 	DATA 	Keypress: x
62.5540 	EXP 	New trial (rep=2, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
62.5663 	EXP 	fixation: autoDraw = False
62.5663 	EXP 	line1: autoDraw = False
62.5663 	EXP 	line2: autoDraw = False
62.5663 	EXP 	line3: autoDraw = False
62.5663 	EXP 	line4: autoDraw = False
62.5663 	EXP 	probe: autoDraw = False
62.5663 	EXP 	fixation: autoDraw = True
63.5654 	EXP 	fixation: autoDraw = False
63.5654 	EXP 	line1: autoDraw = True
63.5654 	EXP 	line2: autoDraw = True
63.5654 	EXP 	line3: autoDraw = True
63.5654 	EXP 	line4: autoDraw = True
64.5649 	EXP 	probe: autoDraw = True
64.8951 	DATA 	Keypress: v
64.9042 	EXP 	New trial (rep=2, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
64.9191 	EXP 	fixation: autoDraw = False
64.9191 	EXP 	line1: autoDraw = False
64.9191 	EXP 	line2: autoDraw = False
64.9191 	EXP 	line3: autoDraw = False
64.9191 	EXP 	line4: autoDraw = False
64.9191 	EXP 	probe: autoDraw = False
64.9191 	EXP 	fixation: autoDraw = True
65.9134 	EXP 	line1: autoDraw = True
65.9134 	EXP 	line2: autoDraw = True
65.9134 	EXP 	line3: autoDraw = True
65.9134 	EXP 	line4: autoDraw = True
65.9300 	EXP 	fixation: autoDraw = False
66.9125 	EXP 	probe: autoDraw = True
67.5994 	EXP 	New trial (rep=2, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
67.6039 	DATA 	Keypress: c
67.6117 	EXP 	fixation: autoDraw = False
67.6117 	EXP 	line1: autoDraw = False
67.6117 	EXP 	line2: autoDraw = False
67.6117 	EXP 	line3: autoDraw = False
67.6117 	EXP 	line4: autoDraw = False
67.6117 	EXP 	probe: autoDraw = False
67.6117 	EXP 	fixation: autoDraw = True
68.6112 	EXP 	fixation: autoDraw = False
68.6112 	EXP 	line1: autoDraw = True
68.6112 	EXP 	line2: autoDraw = True
68.6112 	EXP 	line3: autoDraw = True
68.6112 	EXP 	line4: autoDraw = True
69.6097 	EXP 	probe: autoDraw = True
69.9887 	DATA 	Keypress: z
69.9969 	EXP 	New trial (rep=3, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
70.0094 	EXP 	fixation: autoDraw = False
70.0094 	EXP 	line1: autoDraw = False
70.0094 	EXP 	line2: autoDraw = False
70.0094 	EXP 	line3: autoDraw = False
70.0094 	EXP 	line4: autoDraw = False
70.0094 	EXP 	probe: autoDraw = False
70.0094 	EXP 	fixation: autoDraw = True
71.0084 	EXP 	fixation: autoDraw = False
71.0084 	EXP 	line1: autoDraw = True
71.0084 	EXP 	line2: autoDraw = True
71.0084 	EXP 	line3: autoDraw = True
71.0084 	EXP 	line4: autoDraw = True
72.0077 	EXP 	probe: autoDraw = True
72.3200 	DATA 	Keypress: x
72.3280 	EXP 	New trial (rep=3, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
72.3406 	EXP 	fixation: autoDraw = False
72.3406 	EXP 	line1: autoDraw = False
72.3406 	EXP 	line2: autoDraw = False
72.3406 	EXP 	line3: autoDraw = False
72.3406 	EXP 	line4: autoDraw = False
72.3406 	EXP 	probe: autoDraw = False
72.3406 	EXP 	fixation: autoDraw = True
73.3396 	EXP 	fixation: autoDraw = False
73.3396 	EXP 	line1: autoDraw = True
73.3396 	EXP 	line2: autoDraw = True
73.3396 	EXP 	line3: autoDraw = True
73.3396 	EXP 	line4: autoDraw = True
74.3387 	EXP 	probe: autoDraw = True
74.9927 	EXP 	New trial (rep=3, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
74.9969 	DATA 	Keypress: v
75.0048 	EXP 	fixation: autoDraw = False
75.0048 	EXP 	line1: autoDraw = False
75.0048 	EXP 	line2: autoDraw = False
75.0048 	EXP 	line3: autoDraw = False
75.0048 	EXP 	line4: autoDraw = False
75.0048 	EXP 	probe: autoDraw = False
75.0048 	EXP 	fixation: autoDraw = True
76.0038 	EXP 	fixation: autoDraw = False
76.0038 	EXP 	line1: autoDraw = True
76.0038 	EXP 	line2: autoDraw = True
76.0038 	EXP 	line3: autoDraw = True
76.0038 	EXP 	line4: autoDraw = True
77.0031 	EXP 	probe: autoDraw = True
77.5245 	EXP 	New trial (rep=3, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
77.5287 	DATA 	Keypress: c
77.5359 	EXP 	fixation: autoDraw = False
77.5359 	EXP 	line1: autoDraw = False
77.5359 	EXP 	line2: autoDraw = False
77.5359 	EXP 	line3: autoDraw = False
77.5359 	EXP 	line4: autoDraw = False
77.5359 	EXP 	probe: autoDraw = False
77.5359 	EXP 	fixation: autoDraw = True
78.5350 	EXP 	line1: autoDraw = True
78.5350 	EXP 	line2: autoDraw = True
78.5350 	EXP 	line3: autoDraw = True
78.5350 	EXP 	line4: autoDraw = True
78.5515 	EXP 	fixation: autoDraw = False
79.5339 	EXP 	probe: autoDraw = True
79.8632 	DATA 	Keypress: z
79.8709 	EXP 	New trial (rep=4, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
79.8839 	EXP 	fixation: autoDraw = False
79.8839 	EXP 	line1: autoDraw = False
79.8839 	EXP 	line2: autoDraw = False
79.8839 	EXP 	line3: autoDraw = False
79.8839 	EXP 	line4: autoDraw = False
79.8839 	EXP 	probe: autoDraw = False
79.8839 	EXP 	fixation: autoDraw = True
80.8828 	EXP 	line1: autoDraw = True
80.8828 	EXP 	line2: autoDraw = True
80.8828 	EXP 	line3: autoDraw = True
80.8828 	EXP 	line4: autoDraw = True
80.8993 	EXP 	fixation: autoDraw = False
81.8816 	EXP 	probe: autoDraw = True
82.3110 	DATA 	Keypress: x
82.3186 	EXP 	New trial (rep=4, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
82.3313 	EXP 	fixation: autoDraw = False
82.3313 	EXP 	line1: autoDraw = False
82.3313 	EXP 	line2: autoDraw = False
82.3313 	EXP 	line3: autoDraw = False
82.3313 	EXP 	line4: autoDraw = False
82.3313 	EXP 	probe: autoDraw = False
82.3313 	EXP 	fixation: autoDraw = True
83.3304 	EXP 	fixation: autoDraw = False
83.3304 	EXP 	line1: autoDraw = True
83.3304 	EXP 	line2: autoDraw = True
83.3304 	EXP 	line3: autoDraw = True
83.3304 	EXP 	line4: autoDraw = True
84.3296 	EXP 	probe: autoDraw = True
84.7583 	DATA 	Keypress: v
84.7665 	EXP 	New trial (rep=4, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
84.7790 	EXP 	fixation: autoDraw = False
84.7790 	EXP 	line1: autoDraw = False
84.7790 	EXP 	line2: autoDraw = False
84.7790 	EXP 	line3: autoDraw = False
84.7790 	EXP 	line4: autoDraw = False
84.7790 	EXP 	probe: autoDraw = False
84.7790 	EXP 	fixation: autoDraw = True
85.7780 	EXP 	line1: autoDraw = True
85.7780 	EXP 	line2: autoDraw = True
85.7780 	EXP 	line3: autoDraw = True
85.7780 	EXP 	line4: autoDraw = True
85.7949 	EXP 	fixation: autoDraw = False
86.7770 	EXP 	probe: autoDraw = True
87.4395 	DATA 	Keypress: c
87.4471 	EXP 	New trial (rep=4, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
87.4601 	EXP 	fixation: autoDraw = False
87.4601 	EXP 	line1: autoDraw = False
87.4601 	EXP 	line2: autoDraw = False
87.4601 	EXP 	line3: autoDraw = False
87.4601 	EXP 	line4: autoDraw = False
87.4601 	EXP 	probe: autoDraw = False
87.4601 	EXP 	fixation: autoDraw = True
88.4587 	EXP 	line1: autoDraw = True
88.4587 	EXP 	line2: autoDraw = True
88.4587 	EXP 	line3: autoDraw = True
88.4587 	EXP 	line4: autoDraw = True
88.4755 	EXP 	fixation: autoDraw = False
89.4580 	EXP 	probe: autoDraw = True
90.0717 	DATA 	Keypress: z
90.0785 	EXP 	New trial (rep=5, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
90.0907 	EXP 	fixation: autoDraw = False
90.0907 	EXP 	line1: autoDraw = False
90.0907 	EXP 	line2: autoDraw = False
90.0907 	EXP 	line3: autoDraw = False
90.0907 	EXP 	line4: autoDraw = False
90.0907 	EXP 	probe: autoDraw = False
90.0907 	EXP 	fixation: autoDraw = True
91.0896 	EXP 	fixation: autoDraw = False
91.0896 	EXP 	line1: autoDraw = True
91.0896 	EXP 	line2: autoDraw = True
91.0896 	EXP 	line3: autoDraw = True
91.0896 	EXP 	line4: autoDraw = True
92.0888 	EXP 	probe: autoDraw = True
92.7033 	DATA 	Keypress: x
92.7107 	EXP 	New trial (rep=5, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
92.7215 	EXP 	fixation: autoDraw = False
92.7215 	EXP 	line1: autoDraw = False
92.7215 	EXP 	line2: autoDraw = False
92.7215 	EXP 	line3: autoDraw = False
92.7215 	EXP 	line4: autoDraw = False
92.7215 	EXP 	probe: autoDraw = False
92.7215 	EXP 	fixation: autoDraw = True
93.7213 	EXP 	fixation: autoDraw = False
93.7213 	EXP 	line1: autoDraw = True
93.7213 	EXP 	line2: autoDraw = True
93.7213 	EXP 	line3: autoDraw = True
93.7213 	EXP 	line4: autoDraw = True
94.7198 	EXP 	probe: autoDraw = True
95.1485 	DATA 	Keypress: v
95.1566 	EXP 	New trial (rep=5, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
95.1692 	EXP 	fixation: autoDraw = False
95.1692 	EXP 	line1: autoDraw = False
95.1692 	EXP 	line2: autoDraw = False
95.1692 	EXP 	line3: autoDraw = False
95.1692 	EXP 	line4: autoDraw = False
95.1692 	EXP 	probe: autoDraw = False
95.1692 	EXP 	fixation: autoDraw = True
96.1684 	EXP 	fixation: autoDraw = False
96.1684 	EXP 	line1: autoDraw = True
96.1684 	EXP 	line2: autoDraw = True
96.1684 	EXP 	line3: autoDraw = True
96.1684 	EXP 	line4: autoDraw = True
97.1676 	EXP 	probe: autoDraw = True
97.6710 	EXP 	New trial (rep=5, index=3): OrderedDict([('pos', -150), ('corr_resp', 'z')])
97.6755 	DATA 	Keypress: c
97.6836 	EXP 	fixation: autoDraw = False
97.6836 	EXP 	line1: autoDraw = False
97.6836 	EXP 	line2: autoDraw = False
97.6836 	EXP 	line3: autoDraw = False
97.6836 	EXP 	line4: autoDraw = False
97.6836 	EXP 	probe: autoDraw = False
97.6836 	EXP 	fixation: autoDraw = True
98.6828 	EXP 	fixation: autoDraw = False
98.6828 	EXP 	line1: autoDraw = True
98.6828 	EXP 	line2: autoDraw = True
98.6828 	EXP 	line3: autoDraw = True
98.6828 	EXP 	line4: autoDraw = True
99.6817 	EXP 	probe: autoDraw = True
100.2190 	EXP 	New trial (rep=6, index=0): OrderedDict([('pos', -50), ('corr_resp', 'x')])
100.2233 	DATA 	Keypress: z
100.2311 	EXP 	fixation: autoDraw = False
100.2311 	EXP 	line1: autoDraw = False
100.2311 	EXP 	line2: autoDraw = False
100.2311 	EXP 	line3: autoDraw = False
100.2311 	EXP 	line4: autoDraw = False
100.2311 	EXP 	probe: autoDraw = False
100.2311 	EXP 	fixation: autoDraw = True
101.2303 	EXP 	fixation: autoDraw = False
101.2303 	EXP 	line1: autoDraw = True
101.2303 	EXP 	line2: autoDraw = True
101.2303 	EXP 	line3: autoDraw = True
101.2303 	EXP 	line4: autoDraw = True
102.2293 	EXP 	probe: autoDraw = True
102.7650 	DATA 	Keypress: x
102.7724 	EXP 	New trial (rep=6, index=1): OrderedDict([('pos', 150), ('corr_resp', 'v')])
102.7787 	EXP 	fixation: autoDraw = False
102.7787 	EXP 	line1: autoDraw = False
102.7787 	EXP 	line2: autoDraw = False
102.7787 	EXP 	line3: autoDraw = False
102.7787 	EXP 	line4: autoDraw = False
102.7787 	EXP 	probe: autoDraw = False
102.7787 	EXP 	fixation: autoDraw = True
103.7779 	EXP 	fixation: autoDraw = False
103.7779 	EXP 	line1: autoDraw = True
103.7779 	EXP 	line2: autoDraw = True
103.7779 	EXP 	line3: autoDraw = True
103.7779 	EXP 	line4: autoDraw = True
104.7768 	EXP 	probe: autoDraw = True
105.2726 	DATA 	Keypress: v
105.2809 	EXP 	New trial (rep=6, index=2): OrderedDict([('pos', 50), ('corr_resp', 'c')])
105.2932 	EXP 	fixation: autoDraw = False
105.2932 	EXP 	line1: autoDraw = False
105.2932 	EXP 	line2: autoDraw = False
105.2932 	EXP 	line3: autoDraw = False
105.2932 	EXP 	line4: autoDraw = False
105.2932 	EXP 	probe: autoDraw = False
105.2932 	EXP 	fixation: autoDraw = True
106.2924 	EXP 	fixation: autoDraw = False
106.2924 	EXP 	line1: autoDraw = True
106.2924 	EXP 	line2: autoDraw = True
106.2924 	EXP 	line3: autoDraw = True
