6.3907 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
80.6421 	DATA 	Keypress: 5
80.8447 	DATA 	Keypress: 0
82.8300 	DATA 	Mouse: Left button down, pos=(927,187)
82.8389 	EXP 	New trial (rep=0, index=7): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
82.8470 	EXP 	text: autoDraw = False
82.8470 	EXP 	textbox: autoDraw = False
82.8470 	EXP 	polygon: autoDraw = True
83.0566 	DATA 	Mouse:  Left button up, pos=(927,187)
83.8511 	EXP 	polygon: autoDraw = False
83.8511 	EXP 	polygon_2: autoDraw = True
85.1884 	DATA 	Keypress: space
85.1995 	EXP 	polygon: autoDraw = False
85.1995 	EXP 	polygon_2: autoDraw = False
85.9075 	EXP 	text: autoDraw = True
85.9075 	EXP 	textbox: autoDraw = True
87.3080 	DATA 	Keypress: 8
87.5168 	DATA 	Keypress: 0
87.6783 	DATA 	Keypress: 0
88.4603 	DATA 	Mouse: Left button down, pos=(927,187)
88.4689 	EXP 	New trial (rep=0, index=8): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
88.4768 	EXP 	text: autoDraw = False
88.4768 	EXP 	textbox: autoDraw = False
88.4768 	EXP 	polygon: autoDraw = True
88.6513 	DATA 	Mouse:  Left button up, pos=(927,187)
89.4789 	EXP 	polygon: autoDraw = False
89.4789 	EXP 	polygon_2: autoDraw = True
90.3838 	DATA 	Keypress: space
90.3948 	EXP 	polygon: autoDraw = False
90.3948 	EXP 	polygon_2: autoDraw = False
91.4022 	EXP 	text: autoDraw = True
91.4022 	EXP 	textbox: autoDraw = True
93.8157 	DATA 	Keypress: 3
93.9386 	DATA 	Keypress: 0
94.0766 	DATA 	Keypress: 0
94.6729 	DATA 	Mouse: Left button down, pos=(927,187)
94.6813 	EXP 	New trial (rep=0, index=9): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
94.6890 	EXP 	text: autoDraw = False
94.6890 	EXP 	textbox: autoDraw = False
94.6890 	EXP 	polygon: autoDraw = True
94.8464 	DATA 	Mouse:  Left button up, pos=(927,187)
95.6898 	EXP 	polygon: autoDraw = False
95.6898 	EXP 	polygon_2: autoDraw = True
98.0096 	DATA 	Keypress: space
98.0376 	EXP 	polygon: autoDraw = False
98.0376 	EXP 	polygon_2: autoDraw = False
98.4448 	EXP 	text: autoDraw = True
98.4448 	EXP 	textbox: autoDraw = True
100.3091 	DATA 	Keypress: 3
100.4727 	DATA 	Keypress: 0
100.6230 	DATA 	Keypress: 0
101.2375 	DATA 	Mouse: Left button down, pos=(927,187)
101.2456 	EXP 	New trial (rep=0, index=10): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
101.2527 	EXP 	text: autoDraw = False
101.2527 	EXP 	textbox: autoDraw = False
101.2527 	EXP 	polygon: autoDraw = True
101.4742 	DATA 	Mouse:  Left button up, pos=(927,187)
102.2503 	EXP 	polygon_2: autoDraw = True
102.2669 	EXP 	polygon: autoDraw = False
103.7374 	DATA 	Keypress: space
103.7654 	EXP 	polygon: autoDraw = False
103.7654 	EXP 	polygon_2: autoDraw = False
104.4746 	EXP 	text: autoDraw = True
104.4746 	EXP 	textbox: autoDraw = True
106.1310 	DATA 	Keypress: 8
106.6160 	DATA 	Keypress: minus
107.2034 	DATA 	Keypress: backspace
107.7976 	DATA 	Keypress: backspace
108.5736 	DATA 	Keypress: 7
109.2367 	DATA 	Keypress: backspace
109.8541 	DATA 	Keypress: 6
109.9975 	DATA 	Keypress: 5
110.1802 	DATA 	Keypress: 0
110.8346 	DATA 	Mouse: Left button down, pos=(928,193)
110.8428 	EXP 	New trial (rep=0, index=11): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
110.8500 	EXP 	text: autoDraw = False
110.8500 	EXP 	textbox: autoDraw = False
110.8500 	EXP 	polygon: autoDraw = True
110.9973 	DATA 	Mouse:  Left button up, pos=(928,193)
111.8415 	EXP 	polygon_2: autoDraw = True
111.8582 	EXP 	polygon: autoDraw = False
112.1140 	DATA 	Keypress: space
112.1245 	EXP 	polygon: autoDraw = False
112.1245 	EXP 	polygon_2: autoDraw = False
112.8331 	EXP 	text: autoDraw = True
112.8331 	EXP 	textbox: autoDraw = True
115.9921 	DATA 	Keypress: 2
116.3999 	DATA 	Keypress: 5
116.6011 	DATA 	Keypress: 0
117.2831 	DATA 	Mouse: Left button down, pos=(922,195)
117.2924 	EXP 	New trial (rep=1, index=0): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
117.3092 	EXP 	text: autoDraw = False
117.3092 	EXP 	textbox: autoDraw = False
117.3092 	EXP 	polygon: autoDraw = True
117.5084 	DATA 	Mouse:  Left button up, pos=(922,195)
118.3023 	EXP 	polygon_2: autoDraw = True
118.3188 	EXP 	polygon: autoDraw = False
120.0056 	DATA 	Keypress: space
120.0338 	EXP 	polygon: autoDraw = False
120.0338 	EXP 	polygon_2: autoDraw = False
120.4407 	EXP 	text: autoDraw = True
120.4407 	EXP 	textbox: autoDraw = True
121.3975 	DATA 	Keypress: 2
121.6155 	DATA 	Keypress: 0
121.7649 	DATA 	Keypress: 0
122.2286 	DATA 	Mouse: Left button down, pos=(922,195)
122.2367 	EXP 	New trial (rep=1, index=1): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
122.2444 	EXP 	text: autoDraw = False
122.2444 	EXP 	textbox: autoDraw = False
122.2444 	EXP 	polygon: autoDraw = True
122.4198 	DATA 	Mouse:  Left button up, pos=(922,195)
123.2475 	EXP 	polygon: autoDraw = False
123.2475 	EXP 	polygon_2: autoDraw = True
123.6028 	DATA 	Keypress: space
123.6140 	EXP 	polygon: autoDraw = False
123.6140 	EXP 	polygon_2: autoDraw = False
124.6203 	EXP 	text: autoDraw = True
124.6203 	EXP 	textbox: autoDraw = True
125.7336 	DATA 	Keypress: 8
126.1180 	DATA 	Keypress: 0
126.2749 	DATA 	Keypress: 0
126.6870 	DATA 	Mouse: Left button down, pos=(922,195)
126.6956 	EXP 	New trial (rep=1, index=2): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
126.7031 	EXP 	text: autoDraw = False
126.7031 	EXP 	textbox: autoDraw = False
126.7031 	EXP 	polygon: autoDraw = True
126.8752 	DATA 	Mouse:  Left button up, pos=(922,195)
127.7099 	EXP 	polygon: autoDraw = False
127.7099 	EXP 	polygon_2: autoDraw = True
129.5137 	DATA 	Keypress: space
129.5249 	EXP 	polygon: autoDraw = False
129.5249 	EXP 	polygon_2: autoDraw = False
129.9309 	EXP 	text: autoDraw = True
129.9309 	EXP 	textbox: autoDraw = True
131.5515 	DATA 	Keypress: 9
131.7637 	DATA 	Keypress: 0
131.9072 	DATA 	Keypress: 0
132.6026 	DATA 	Mouse: Left button down, pos=(922,195)
132.6111 	EXP 	New trial (rep=1, index=3): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
132.6187 	EXP 	text: autoDraw = False
132.6187 	EXP 	textbox: autoDraw = False
132.6187 	EXP 	polygon: autoDraw = True
132.7603 	DATA 	Mouse:  Left button up, pos=(922,195)
133.6212 	EXP 	polygon: autoDraw = False
133.6212 	EXP 	polygon_2: autoDraw = True
135.9746 	DATA 	Keypress: space
135.9857 	EXP 	polygon: autoDraw = False
135.9857 	EXP 	polygon_2: autoDraw = False
136.3943 	EXP 	text: autoDraw = True
136.3943 	EXP 	textbox: autoDraw = True
137.9390 	DATA 	Keypress: 7
138.4396 	DATA 	Keypress: 0
138.5970 	DATA 	Keypress: 0
139.0172 	DATA 	Mouse: Left button down, pos=(910,204)
139.0253 	EXP 	New trial (rep=1, index=4): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
139.0326 	EXP 	text: autoDraw = False
139.0326 	EXP 	textbox: autoDraw = False
139.0326 	EXP 	polygon: autoDraw = True
139.1709 	DATA 	Mouse:  Left button up, pos=(910,204)
140.0318 	EXP 	polygon: autoDraw = False
140.0318 	EXP 	polygon_2: autoDraw = True
142.5018 	DATA 	Keypress: space
142.5129 	EXP 	polygon: autoDraw = False
142.5129 	EXP 	polygon_2: autoDraw = False
143.2211 	EXP 	text: autoDraw = True
143.2211 	EXP 	textbox: autoDraw = True
144.5864 	DATA 	Keypress: 3
144.8461 	DATA 	Keypress: 0
144.9934 	DATA 	Keypress: 0
145.9601 	DATA 	Mouse: Left button down, pos=(882,270)
145.9676 	EXP 	New trial (rep=1, index=5): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
145.9831 	EXP 	text: autoDraw = False
145.9831 	EXP 	textbox: autoDraw = False
145.9831 	EXP 	polygon: autoDraw = True
146.1979 	DATA 	Mouse:  Left button up, pos=(882,270)
146.9755 	EXP 	polygon_2: autoDraw = True
146.9921 	EXP 	polygon: autoDraw = False
149.2958 	DATA 	Keypress: space
149.3065 	EXP 	polygon: autoDraw = False
149.3065 	EXP 	polygon_2: autoDraw = False
150.0153 	EXP 	text: autoDraw = True
150.0153 	EXP 	textbox: autoDraw = True
152.7877 	DATA 	Keypress: 7
153.6201 	DATA 	Keypress: 9
153.7735 	DATA 	Keypress: 0
155.0405 	DATA 	Mouse: Left button down, pos=(880,267)
155.0440 	EXP 	New trial (rep=1, index=6): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
155.0515 	EXP 	text: autoDraw = False
155.0515 	EXP 	textbox: autoDraw = False
155.0515 	EXP 	polygon: autoDraw = True
155.2652 	DATA 	Mouse:  Left button up, pos=(880,267)
156.0505 	EXP 	polygon_2: autoDraw = True
156.0672 	EXP 	polygon: autoDraw = False
158.1064 	DATA 	Keypress: space
158.1149 	EXP 	polygon: autoDraw = False
158.1149 	EXP 	polygon_2: autoDraw = False
159.1219 	EXP 	text: autoDraw = True
159.1219 	EXP 	textbox: autoDraw = True
160.4708 	DATA 	Keypress: 9
160.7775 	DATA 	Keypress: 0
160.9559 	DATA 	Keypress: 0
161.6275 	DATA 	Mouse: Left button down, pos=(880,267)
161.6359 	EXP 	New trial (rep=1, index=7): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
161.6440 	EXP 	text: autoDraw = False
161.6440 	EXP 	textbox: autoDraw = False
161.6440 	EXP 	polygon: autoDraw = True
161.8670 	DATA 	Mouse:  Left button up, pos=(880,267)
162.6444 	EXP 	polygon: autoDraw = False
162.6444 	EXP 	polygon_2: autoDraw = True
164.0815 	DATA 	Keypress: space
164.0928 	EXP 	polygon: autoDraw = False
164.0928 	EXP 	polygon_2: autoDraw = False
165.1014 	EXP 	text: autoDraw = True
165.1014 	EXP 	textbox: autoDraw = True
166.0157 	DATA 	Keypress: 8
166.3406 	DATA 	Keypress: 0
166.5087 	DATA 	Keypress: 0
167.0850 	DATA 	Mouse: Left button down, pos=(880,267)
167.0932 	EXP 	New trial (rep=1, index=8): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
167.1002 	EXP 	text: autoDraw = False
167.1002 	EXP 	textbox: autoDraw = False
167.1002 	EXP 	polygon: autoDraw = True
167.2281 	DATA 	Mouse:  Left button up, pos=(880,267)
168.1058 	EXP 	polygon: autoDraw = False
168.1058 	EXP 	polygon_2: autoDraw = True
168.9096 	DATA 	Keypress: b
169.5097 	DATA 	Keypress: space
169.5210 	EXP 	polygon: autoDraw = False
169.5210 	EXP 	polygon_2: autoDraw = False
170.2365 	EXP 	text: autoDraw = True
170.2365 	EXP 	textbox: autoDraw = True
171.6119 	DATA 	Keypress: 7
173.6671 	DATA 	Keypress: 1
174.4497 	DATA 	Keypress: 0
175.3259 	DATA 	Mouse: Left button down, pos=(880,267)
175.3353 	EXP 	New trial (rep=1, index=9): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
175.3436 	EXP 	text: autoDraw = False
175.3436 	EXP 	textbox: autoDraw = False
175.3436 	EXP 	polygon: autoDraw = True
175.5872 	DATA 	Mouse:  Left button up, pos=(880,267)
176.3479 	EXP 	polygon: autoDraw = False
176.3479 	EXP 	polygon_2: autoDraw = True
177.3364 	DATA 	Keypress: space
177.3472 	EXP 	polygon: autoDraw = False
177.3472 	EXP 	polygon_2: autoDraw = False
177.7539 	EXP 	text: autoDraw = True
177.7539 	EXP 	textbox: autoDraw = True
179.6422 	DATA 	Keypress: 8
179.9357 	DATA 	Keypress: 0
180.2609 	DATA 	Keypress: 0
181.4134 	DATA 	Mouse: Left button down, pos=(874,251)
181.4170 	EXP 	New trial (rep=1, index=10): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
181.4248 	EXP 	text: autoDraw = False
181.4248 	EXP 	textbox: autoDraw = False
181.4248 	EXP 	polygon: autoDraw = True
181.6314 	DATA 	Mouse:  Left button up, pos=(874,251)
182.4256 	EXP 	polygon: autoDraw = False
182.4256 	EXP 	polygon_2: autoDraw = True
184.7614 	DATA 	Keypress: space
184.7901 	EXP 	polygon: autoDraw = False
184.7901 	EXP 	polygon_2: autoDraw = False
185.7981 	EXP 	text: autoDraw = True
185.7981 	EXP 	textbox: autoDraw = True
186.9427 	DATA 	Keypress: 4
187.5955 	DATA 	Keypress: 0
187.8845 	DATA 	Keypress: 0
188.7169 	DATA 	Mouse: Left button down, pos=(877,244)
188.7257 	EXP 	New trial (rep=1, index=11): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
188.7336 	EXP 	text: autoDraw = False
188.7336 	EXP 	textbox: autoDraw = False
188.7336 	EXP 	polygon: autoDraw = True
188.9416 	DATA 	Mouse:  Left button up, pos=(877,244)
189.7355 	EXP 	polygon: autoDraw = False
189.7355 	EXP 	polygon_2: autoDraw = True
191.7228 	DATA 	Keypress: space
191.7337 	EXP 	polygon: autoDraw = False
191.7337 	EXP 	polygon_2: autoDraw = False
192.4420 	EXP 	text: autoDraw = True
192.4420 	EXP 	textbox: autoDraw = True
194.5420 	DATA 	Keypress: 9
195.2590 	DATA 	Keypress: backspace
196.2038 	DATA 	Keypress: 6
197.3288 	DATA 	Keypress: 8
197.5273 	DATA 	Keypress: 0
198.0980 	DATA 	Mouse: Left button down, pos=(874,239)
198.1014 	EXP 	New trial (rep=2, index=0): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
198.1089 	EXP 	text: autoDraw = False
198.1089 	EXP 	textbox: autoDraw = False
198.1089 	EXP 	polygon: autoDraw = True
198.1996 	DATA 	Mouse:  Left button up, pos=(874,239)
199.1102 	EXP 	polygon: autoDraw = False
199.1102 	EXP 	polygon_2: autoDraw = True
200.5971 	DATA 	Keypress: space
200.6254 	EXP 	polygon: autoDraw = False
200.6254 	EXP 	polygon_2: autoDraw = False
201.0325 	EXP 	text: autoDraw = True
201.0325 	EXP 	textbox: autoDraw = True
202.1409 	DATA 	Keypress: 2
203.0319 	DATA 	Keypress: backspace
203.6366 	DATA 	Keypress: 3
204.0355 	DATA 	Keypress: 5
204.5708 	DATA 	Keypress: 0
205.2920 	DATA 	Mouse: Left button down, pos=(874,239)
205.2999 	EXP 	New trial (rep=2, index=1): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
205.3156 	EXP 	text: autoDraw = False
205.3156 	EXP 	textbox: autoDraw = False
205.3156 	EXP 	polygon: autoDraw = True
205.4933 	DATA 	Mouse:  Left button up, pos=(874,239)
206.3037 	EXP 	polygon_2: autoDraw = True
206.3200 	EXP 	polygon: autoDraw = False
207.6576 	DATA 	Keypress: space
207.6686 	EXP 	polygon: autoDraw = False
207.6686 	EXP 	polygon_2: autoDraw = False
208.6796 	EXP 	text: autoDraw = True
208.6796 	EXP 	textbox: autoDraw = True
212.3190 	DATA 	Keypress: 8
212.5364 	DATA 	Keypress: 9
212.6291 	DATA 	Keypress: 0
213.8087 	DATA 	Mouse: Left button down, pos=(874,239)
213.8172 	EXP 	New trial (rep=2, index=2): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
213.8299 	EXP 	text: autoDraw = False
213.8299 	EXP 	textbox: autoDraw = False
213.8299 	EXP 	polygon: autoDraw = True
213.9349 	DATA 	Mouse:  Left button up, pos=(874,239)
214.8288 	EXP 	polygon_2: autoDraw = True
214.8454 	EXP 	polygon: autoDraw = False
216.1338 	DATA 	Keypress: space
216.1444 	EXP 	polygon: autoDraw = False
216.1444 	EXP 	polygon_2: autoDraw = False
217.1519 	EXP 	text: autoDraw = True
217.1519 	EXP 	textbox: autoDraw = True
219.7131 	DATA 	Keypress: 3
219.8640 	DATA 	Keypress: 4
219.9609 	DATA 	Keypress: 5
220.9820 	DATA 	Mouse: Left button down, pos=(874,239)
220.9906 	EXP 	New trial (rep=2, index=3): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
220.9976 	EXP 	text: autoDraw = False
220.9976 	EXP 	textbox: autoDraw = False
220.9976 	EXP 	polygon: autoDraw = True
221.1452 	DATA 	Mouse:  Left button up, pos=(874,239)
222.0056 	EXP 	polygon: autoDraw = False
222.0056 	EXP 	polygon_2: autoDraw = True
224.4089 	DATA 	Keypress: space
224.4197 	EXP 	polygon: autoDraw = False
224.4197 	EXP 	polygon_2: autoDraw = False
225.1289 	EXP 	text: autoDraw = True
225.1289 	EXP 	textbox: autoDraw = True
227.9144 	DATA 	Keypress: 2
228.0890 	DATA 	Keypress: 3
228.1587 	DATA 	Keypress: 4
229.1355 	DATA 	Mouse: Left button down, pos=(874,239)
229.1438 	EXP 	New trial (rep=2, index=4): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
229.1516 	EXP 	text: autoDraw = False
229.1516 	EXP 	textbox: autoDraw = False
229.1516 	EXP 	polygon: autoDraw = True
229.2537 	DATA 	Mouse:  Left button up, pos=(874,239)
230.1478 	EXP 	polygon_2: autoDraw = True
230.1645 	EXP 	polygon: autoDraw = False
232.2840 	DATA 	Keypress: space
232.2957 	EXP 	polygon: autoDraw = False
232.2957 	EXP 	polygon_2: autoDraw = False
233.3055 	EXP 	text: autoDraw = True
233.3055 	EXP 	textbox: autoDraw = True
235.0716 	DATA 	Keypress: 7
235.1933 	DATA 	Keypress: 8
235.2900 	DATA 	Keypress: 9
236.0360 	DATA 	Mouse: Left button down, pos=(874,239)
236.0403 	EXP 	New trial (rep=2, index=5): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
236.0481 	EXP 	text: autoDraw = False
236.0481 	EXP 	textbox: autoDraw = False
236.0481 	EXP 	polygon: autoDraw = True
236.2144 	DATA 	Mouse:  Left button up, pos=(874,239)
237.0415 	EXP 	polygon_2: autoDraw = True
237.0580 	EXP 	polygon: autoDraw = False
238.7619 	DATA 	Keypress: space
238.7730 	EXP 	polygon: autoDraw = False
238.7730 	EXP 	polygon_2: autoDraw = False
239.1806 	EXP 	text: autoDraw = True
239.1806 	EXP 	textbox: autoDraw = True
242.5429 	DATA 	Keypress: 9
